taxon	chr	start	end
A3136	1	4979729	5102589
A3543	1	4914637	5102589
A4417	1	4914637	5102589
A5954	1	4979729	5102589
E1351	1	5094935	5102589
E2082	1	4979729	5102589
E2719	1	4979729	5102589
A1879	1	4910267	5102598
A2791	1	4914865	5102598
B3662	1	4979729	5102598
E2137	1	4914637	5102598
A1658	1	4914681	5103431
A2707	1	4891943	5103431
A0740	1	4914637	5103626
A1820	1	4914637	5103626
A5333	1	4914786	5103626
A5867	1	4914501	5104328
B3501	1	4914501	5104328
A4755	1	4914865	5104373
A3029	1	4914501	5104478
A2027	1	4914681	5104489
A5842	1	4914637	5104489
E2365	1	4979729	5104489
A1900	1	4914637	5107972
A3547	1	4914501	5107972
E0170	1	4914501	5107972
E2197	1	4914501	5107972
A4186	1	4914637	5109224
A5849	1	4979729	5109224
E1243	1	4979767	5109224
A0564	1	4914637	5109373
A5358	1	4914865	5109373
A1067	1	4891862	5109392
E1848	1	4914865	5109392
E2661	1	5104489	5109392
A5723	1	4914637	5109402
A1571	1	4907459	5109968
A2029	1	4914681	5109968
A2168	1	4914509	5109968
A2313	1	4914865	5109968
A3248	1	5104489	5109968
A0713	1	4914637	5110010
A1367	1	4914637	5110010
A2526	1	4979729	5110010
A3342	1	4914637	5110010
A3749	1	4914637	5110010
E0061	1	4914637	5110010
A2011	1	4914637	5110076
E2896	1	5109968	5110076
A2568	1	5104489	5110093
A0377	1	4914681	5110218
A0548	1	5103431	5110218
E2330	1	5110218	5111966
A4554	1	5103626	5112308
E2747	1	5103626	5112308
E2373	1	5110114	5114693
E0163	1	5107972	5115812
A5761	1	5110076	5116219
A1488	1	5110218	5116290
A2303	1	4914865	5116887
E2768	1	5116290	5120209
A0211	1	4908914	5120462
A0784	1	5114654	5120462
A1068	1	5114693	5120462
A1889	1	5110218	5120462
A3726	1	5110394	5120462
A3766	1	4908705	5120462
A5107	1	4908782	5120462
A5209	1	5116290	5120462
A5326	1	4908782	5120462
A5843	1	4908782	5120462
A5852	1	5116872	5120462
E0835	1	5114763	5120462
E1201	1	5112298	5120462
A3812	1	5116847	5120527
B3320	1	5116290	5120576
B3558	1	5116847	5120576
A2946	1	5115812	5120708
A2696	1	5109968	5120723
E1649	1	5110218	5120816
A3119	1	5120527	5123808
B3037	1	5116872	5123808
E0880	1	5116872	5123808
E1479	1	4726003	5127307
A3253	1	5123808	5130666
A5826	1	5123833	5130666
A1422	1	5123808	5136476
E2850	1	5123808	5136476
A2779	1	5123808	5159299
A2484	1	5123833	5159494
A0061	1	5123905	5159629
A0191	1	5123833	5159629
A1021	1	5120576	5159629
A1027	1	5123808	5159629
B3262	1	5136476	5159629
E0193	1	5127959	5159629
E1540	1	5120708	5159629
E1599	1	5123808	5159629
E1692	1	5136476	5159629
E1798	1	5127307	5159629
E2748	1	5127307	5159629
E2871	1	5120723	5159629
E1312	1	5120462	5159630
E2869	1	5120462	5159630
A3097	1	5123983	5159659
E0668	1	5120527	5159659
E1282	1	5120723	5159659
E1317	1	5123983	5159659
E1766	1	5136458	5159659
E1814	1	5123808	5159659
E2625	1	5159659	5160105
A0802	1	5160883	5169527
A2508	1	5159630	5169527
B3203	1	5123833	5169527
E1336	1	5120462	5169527
A4066	1	5127669	5169537
A4564	1	5160105	5169537
A5050	1	5160105	5169537
E0337	1	5127649	5169537
E0709	1	5127959	5169669
A5478	1	5126131	5170034
A2367	1	5159659	5170059
A3121	1	5170034	5202846
A3754	1	5160883	5202846
B3485	1	5170059	5202846
A0084	1	5170040	5204236
A1113	1	5170040	5204236
A1635	1	5159659	5204236
A2116	1	5159629	5204236
A3001	1	5169999	5204236
A5187	1	5202846	5204236
B3540	1	5169527	5204236
E1871	1	5159630	5204236
A3786	1	5130666	5204419
A4273	1	5169527	5205004
A5974	1	5169999	5205004
E2363	1	5159659	5205206
A4612	1	5170059	5205361
A0013	1	5205002	5207481
A0577	1	5205281	5207481
A4138	1	5205002	5207481
B3094	1	5205373	5207481
E2781	1	5204236	5207481
E2920	1	5205004	5207481
E2606	1	5205004	5207701
E0299	1	5170059	5207713
A3617	1	5205373	5307856
E1835	1	5127307	5307856
E2852	1	5205373	5307856
E0678	1	5207701	5307862
A1246	1	5207701	5329375
A3823	1	5205373	5329375
A0017	1	5205373	5329686
A2493	1	5207701	5329686
A2881	1	5207481	5329686
A3150	1	5207481	5329686
A4492	1	5205206	5329686
A4653	1	5207701	5329686
A4990	1	5170034	5329686
A5741	1	5205373	5329686
E2338	1	5204419	5329686
E2637	1	5205002	5329686
B3065	1	5207701	5414479
A0818	1	5205361	5414484
A2334	1	5205361	5414484
E0587	1	5329686	5414484
B3724	1	5206341	5418007
A2121	1	4499940	5423000
A2365	1	3488082	5423000
A2932	1	5414484	5423000
A3005	1	5207713	5423000
A3389	1	5130666	5423000
A5819	1	5130666	5423000
B3439	1	5207701	5423000
B3583	1	5169527	5423000
B3660	1	5207701	5423000
E0143	1	5329686	5423000
A0577	1	5207701	5423072
A1703	1	5206251	5423072
A3569	1	5207701	5423072
A3802	1	5204419	5423072
A4759	1	5207701	5423072
A5518	1	5207701	5423072
E1864	1	5414484	5423072
A3706	1	5159630	5423455
A2935	1	5414479	5423466
B3195	1	5207701	5428233
E0226	1	5307847	5428233
E2099	1	5307847	5428233
A5291	1	5170059	5428259
A1066	1	5207701	5428280
E0070	1	5423072	5428280
E2331	1	5207713	5428280
E2970	1	5423455	5428280
A1812	1	5170509	5428633
A0013	1	5423455	5431469
E0602	1	5423455	5431469
E2436	1	5329686	5431469
A2105	1	5431776	5434140
A2719	1	5423455	5434173
A5134	1	5423455	5434173
A1088	1	5207701	5434296
A1418	1	5205361	5434296
A3293	1	5207701	5434296
A5107	1	5205361	5434296
E2623	1	5207701	5434296
A2238	1	5434296	5435653
A1003	1	5435746	5472263
B3353	1	5435708	5472263
E2649	1	5435746	5472263
A0465	1	5434296	5516261
E2971	1	5435653	5516261
B3364	1	5435746	5516262
A0555	1	5472224	5516266
A1279	1	5472224	5516266
A3089	1	5472263	5516266
A4769	1	5435653	5516278
A0235	1	5435653	5518421
A0837	1	5466727	5518421
A2268	1	5466727	5518421
A3673	1	5435639	5518421
E0392	1	5466727	5518421
E0587	1	5435746	5518421
E2098	1	5435639	5518421
A0495	1	5472263	5518731
A0512	1	5434292	5518731
A0870	1	5435653	5518731
A0993	1	5435708	5518731
A1201	1	5472263	5518731
A1219	1	5435746	5518731
A1270	1	5516278	5518731
A1595	1	5435653	5518731
A1812	1	5434292	5518731
A2564	1	5434292	5518731
A2693	1	5435746	5518731
A4020	1	5435653	5518731
A4042	1	5435746	5518731
A5103	1	5435746	5518731
B3236	1	5435746	5518731
E0407	1	5435653	5518731
E0629	1	5435653	5518731
E1767	1	5434173	5518731
E1808	1	5434173	5518731
E2013	1	5435653	5518731
A2651	1	5472224	5519152
E0521	1	5435746	5519152
E1637	1	5435746	5519152
A0265	1	5435653	5519218
A0703	1	5434230	5519218
A3310	1	5435639	5519218
A3747	1	5435639	5519218
A4531	1	5435746	5519218
A4933	1	5435639	5519218
A5079	1	5434296	5519218
A5425	1	5435708	5519218
A5502	1	5435639	5519218
B3424	1	5472263	5519218
E0281	1	5434230	5519218
E0955	1	5435746	5519218
E2059	1	5431776	5519218
E2938	1	5434296	5519218
A1832	1	5434230	5525510
A2857	1	5435639	5525510
A3410	1	5434292	5525510
A3057	1	5519218	5589151
A1369	1	5519152	5589153
A4179	1	5519152	5589153
A2972	1	5435746	5589175
A4911	1	5435746	5589175
B3088	1	5435746	5589175
E2543	1	5435746	5589175
A1027	1	5525510	5589310
A0546	1	5525510	5590004
A3130	1	5525510	5590004
A4466	1	5435746	5590004
A5799	1	5435746	5590004
E1879	1	5519218	5590004
A1047	1	5435746	5590259
A2108	1	5435639	5590259
A2114	1	5434101	5590259
A2239	1	5519152	5590259
A2320	1	5525510	5590259
A2898	1	5433882	5590259
A3585	1	5519218	5590259
A4278	1	5525510	5590259
B3026	1	5525510	5590259
E0899	1	5435639	5590259
E1133	1	5525510	5590259
E1667	1	5519218	5590259
E2058	1	5519152	5590259
E1252	1	5525510	5590263
E1758	1	5519218	5590263
A0355	1	5519218	5590279
A1330	1	5525510	5590279
E1087	1	5435653	5590279
A2136	1	5525510	5590382
A2343	1	5518731	5590382
A4207	1	5519218	5590382
A0115	1	5423000	5590388
A3401	1	5525510	5590388
A5717	1	5423000	5590388
B3642	1	5590263	5590388
A0355	1	5590531	5601915
E2301	1	5590388	5601915
A0508	1	5590259	5604675
A0696	1	5590388	5604675
A0978	1	5590388	5604675
A2824	1	5590388	5604675
A3087	1	5590388	5604675
A3583	1	5590388	5604675
A3766	1	5590388	5604675
A4108	1	5590259	5604675
A4991	1	5525510	5604675
A5334	1	5590388	5604675
A5346	1	5590382	5604675
E0305	1	5590388	5604675
E1435	1	5590388	5604675
E1564	1	5590457	5604675
E1946	1	5590388	5604675
E2309	1	5590388	5604675
E2171	1	5590263	5605456
E2751	1	5590388	5605456
A0044	1	5590259	5607358
A2076	1	5590388	5607358
A2373	1	5591777	5607358
A2908	1	5604675	5607364
A5342	1	5605456	5607364
E0589	1	5590562	5607364
E1317	1	5516261	5607364
A2688	1	5590259	5607365
A5152	1	5590259	5607376
B3431	1	5525510	5614559
A1068	1	5590388	5614669
A2006	1	5590562	5614669
A5336	1	5607358	5614669
A4994	1	5590531	5661490
E0751	1	5590531	5661490
A3413	1	5614559	5662903
A5804	1	5614669	5662909
A0684	1	5614559	5662936
A5295	1	5607364	5662936
B3454	1	5614669	5663106
A3275	1	5604675	5663453
A3669	1	5590382	5663453
A5095	1	5604675	5663453
B3371	1	5607364	5663453
E0184	1	5614669	5663453
E0461	1	5607376	5663453
E0521	1	5607376	5663453
E1955	1	5607376	5663453
E2433	1	5607358	5663453
E2939	1	5614669	5663453
E2475	1	5663453	5697844
A1281	1	5607376	5697864
A1533	1	5663453	5697864
A1782	1	5605456	5697864
A5646	1	5604675	5697864
E0425	1	5661490	5697864
E0582	1	5590415	5697864
E1045	1	5662898	5697864
A1612	1	5607376	5697867
A2660	1	5614669	5697867
E0427	1	5663457	5697867
E0443	1	5662909	5697867
A2936	1	5607358	5697946
A0609	1	5614669	5697950
A3054	1	5614669	5697950
B3414	1	5614669	5697950
B3534	1	5614669	5697950
A0028	1	5604675	5699203
A0378	1	5590388	5699203
A0512	1	5604675	5699203
A2907	1	5607364	5699203
A4275	1	5663453	5699203
A5804	1	5697864	5699203
E1020	1	5614669	5699203
E1402	1	5614669	5699203
E1416	1	5607364	5699203
E1971	1	5607364	5699203
E2384	1	5663453	5699203
E2996	1	5614669	5699203
E0454	1	5604675	5699261
E0888	1	5607358	5699261
A2929	1	4914865	5703079
A0245	1	5663453	5706302
A0420	1	5663457	5706302
A3255	1	5663453	5706302
B3389	1	5697867	5706302
E2853	1	5661501	5706302
A4781	1	5703079	5709416
E1539	1	5699225	5709416
E2389	1	5699261	5709416
E2344	1	5699203	5709438
E0629	1	5709792	5717010
E2988	1	5709416	5717010
A5117	1	5699203	5717048
A0349	1	5525510	5717391
B3059	1	5525510	5717391
A0980	1	5699203	5718032
A5865	1	5709416	5718032
E2159	1	5525510	5718032
A1643	1	5697867	5790436
A4931	1	5706302	5790436
B3399	1	5718032	5790436
A3647	1	5697945	5790446
B3577	1	5718032	5790446
A0353	1	5709819	5790447
A0561	1	5663453	5790447
A2014	1	5709416	5790447
A2092	1	5703079	5790447
A2166	1	5709438	5790447
A2236	1	5709416	5790447
A2639	1	5709416	5790447
A2952	1	5718032	5790447
A3614	1	5706302	5790447
A5029	1	5701329	5790447
A5277	1	5709438	5790447
A5337	1	5709416	5790447
A5541	1	5699203	5790447
A5844	1	5717048	5790447
B3599	1	5718032	5790447
E0053	1	5716281	5790447
E0112	1	5718032	5790447
E0223	1	5709416	5790447
E0265	1	5717391	5790447
E1639	1	5706302	5790447
E2322	1	5663453	5790447
E2705	1	5718032	5790447
E2777	1	5718032	5790447
E2859	1	5709416	5790447
B3266	1	5709438	5801219
E0297	1	5706302	5813528
E2281	1	5718032	5813596
A2168	1	5709416	5814187
E1334	1	5790446	5816526
E0849	1	5718032	5816626
E0908	1	5791367	5816626
A0546	1	5709416	5817060
A1260	1	5699261	5817060
A1330	1	5699261	5817060
A2650	1	5706302	5817069
A5799	1	5709416	5817069
E1024	1	5717010	5817069
A5291	1	5791367	5817077
A2863	1	5717407	5817089
A1724	1	5663453	5817103
E1364	1	5818273	5819477
E2874	1	5817069	5883051
A2151	1	5820500	5883078
A5510	1	5817069	5883078
A2250	1	5817060	5883891
A4538	1	5820313	5883891
A2033	1	5817089	5883903
A3372	1	5820636	5885018
B3191	1	5820313	5885018
A0486	1	5824952	5886976
A2923	1	5820313	5886976
A5588	1	5820313	5886976
A5611	1	5824952	5886976
E1532	1	5885009	5886976
E2148	1	5817076	5886976
A0213	1	5817104	5887005
E0871	1	5883891	5887315
A3551	1	5817077	5905751
E2952	1	5906831	5947391
E0458	1	5820313	6034791
A2967	1	5905724	6034840
B3160	1	5886976	6034969
A1756	1	5904405	6072487
E1261	1	5885009	6072568
E1172	1	5883891	6072610
A1220	1	5817069	6076400
A2080	1	5886976	6076400
B3262	1	5817076	6076400
E0217	1	5820313	6076400
E1505	1	5905751	6076400
A3348	1	5886976	6076439
A1365	1	5886976	6076641
A2157	1	5824950	6078847
A2808	1	5887005	6078847
A2867	1	5905751	6078847
A3036	1	5886976	6078847
A3548	1	5905699	6078847
E2112	1	5947391	6078847
A0183	1	5887051	6078848
A0222	1	5887365	6078848
A0694	1	5887051	6078848
A1007	1	5887051	6078848
A2381	1	5887051	6078848
A3776	1	5887051	6078848
A4666	1	5887051	6078848
A4821	1	5887051	6078848
E2632	1	5887051	6078848
E2950	1	5887051	6078848
A0389	1	2872366	6079015
A1263	1	2829566	6079015
A4456	1	5887138	6079015
A4808	1	2829566	6079015
E0343	1	5883891	6079015
A2536	1	5905750	6120344
E0354	1	5887005	6120344
B3722	1	6079015	6128186
E0170	1	5887005	6154172
A4298	1	5818412	6154662
A5466	1	5886976	6154662
B3467	1	6076485	6154662
A4316	1	5887051	6161437
A2256	1	5886976	6237131
A3288	1	5886976	6237131
E0584	1	6154662	6237131
E1396	1	5887138	6237131
A0602	1	5905480	6237147
A1672	1	6154662	6237147
A2697	1	5905751	6237147
A3676	1	6154662	6237147
A5329	1	6154662	6237147
B3730	1	6154662	6237147
E0976	1	6154172	6237147
E2885	1	5905480	6237147
E0328	1	6076400	6239710
A0343	1	5887348	6239900
E1425	1	5905812	6246187
E1603	1	6154662	6246187
A2274	1	5818412	6246197
A2942	1	6154172	6246197
A0689	1	6161437	6246395
A4151	1	6120549	6246407
A0655	1	5905689	6269342
A2312	1	6239760	6269342
A2556	1	5905751	6269342
E1899	1	6154662	6269342
A3379	1	6154662	6269421
A0195	1	6154172	6273194
B3185	1	6269247	6273241
A0605	1	5817069	6275124
A2536	1	6246407	6275124
A2940	1	6154172	6275124
A4022	1	5887394	6275124
B3458	1	6237147	6275124
E1566	1	6269342	6275124
E1421	1	6269421	6275197
A5855	1	6269421	6275229
B3660	1	6154172	6275229
A2269	1	6237147	6275233
E1790	1	6248344	6275233
A5325	1	6154172	6275643
E0015	1	6275980	6276493
E2136	1	6276870	6277409
A0337	1	6277379	6292551
A3443	1	6277409	6292551
E1306	1	6275233	6292551
E1184	1	6277409	6293946
E1288	1	6277379	6293956
E0523	1	6275741	6294027
E1990	1	6277409	6294027
E2670	1	6277409	6296473
A2726	1	6294027	6300361
E0493	1	6294027	6300361
E0470	1	6294093	6310104
A1415	1	6296473	6310711
A2620	1	6294127	6310745
A2895	1	6294093	6310745
E0513	1	6276870	6310745
E1614	1	6294078	6310745
E2142	1	6276493	6310745
A0643	1	6293956	6310859
A0862	1	6294121	6310859
A4455	1	6294121	6310859
E2017	1	6294078	6310859
E2047	1	6300354	6310859
A3362	1	6294121	6310925
A3632	1	6294078	6310925
A1644	1	6325843	6407637
A0134	1	6320277	6408811
A1830	1	6317704	6408811
A2115	1	6312139	6408811
A2146	1	6323449	6408811
A2448	1	6310925	6408811
A4905	1	6310925	6408811
E0464	1	6300361	6408811
E1648	1	6311985	6408811
A1840	1	6312139	6408813
A2252	1	6312139	6408813
A3493	1	6320277	6408813
B3227	1	6320277	6408813
E0240	1	6323449	6408813
E1963	1	6327100	6408813
E2981	1	6328022	6408813
A0222	1	6312139	6408823
A2028	1	6310925	6408823
A4468	1	6310925	6408823
A2995	1	6310925	6409430
A0535	1	6408813	6412001
A2425	1	6408813	6412001
A4567	1	6312139	6412001
A4584	1	6310859	6412001
A1288	1	6312139	6412006
E2296	1	6408811	6412048
E2149	1	6412001	6420827
A3111	1	6323449	6422261
A4764	1	6412006	6427365
A2329	1	6422253	6427409
A1397	1	6427885	6524703
B3392	1	6427365	6526090
A2598	1	6427885	6526221
A3412	1	6427409	6526221
A3688	1	6427885	6526221
E0758	1	6427409	6526221
A2858	1	6426196	6527411
A2996	1	6427384	6527411
A5317	1	6427384	6527411
E0399	1	6426196	6527411
A0264	1	6427384	6527450
A2436	1	6427885	6527450
A4782	1	6427365	6527450
E2622	1	6427365	6527450
A2978	1	6427885	6527458
A3508	1	6426193	6527458
A1316	1	6427384	6527486
E1930	1	6427384	6529476
A0171	1	6422253	6529550
A0476	1	6422253	6533413
A2455	1	6527411	6533413
E0669	1	6529088	6535044
E2664	1	6427384	6539016
E2283	1	6535044	6539045
E2344	1	6533413	6540005
A1032	1	6426196	6540092
A4118	1	6533413	6540092
A5841	1	6312747	6540092
E0344	1	6535093	6540092
A0465	1	6535114	6540097
A2612	1	6542623	6767461
A2797	1	6561950	6767461
A3264	1	6561950	6767461
A3375	1	6542623	6767461
A3553	1	6527450	6767461
A4388	1	6542623	6767461
A4518	1	6561950	6767461
A5463	1	6561950	6767461
B3036	1	6542414	6767461
B3568	1	6542623	6767461
E0421	1	6542623	6767461
E1542	1	6561950	6767461
E2229	1	6542623	6767461
E2946	1	6542414	6767461
A4390	1	6561950	6767466
A5196	1	6542623	6767466
E1756	1	6542570	6767466
A4550	1	6561950	6772071
A0384	1	6561950	6772084
A0449	1	6539045	6772084
A2903	1	6542623	6772084
A4273	1	6539522	6772084
A5604	1	6542414	6772084
E0234	1	6561950	6772084
E0429	1	6539551	6772084
E2122	1	6767495	6772084
E2779	1	6542414	6772084
A0913	1	6542570	6772230
A5809	1	6542623	6772230
B3593	1	6542570	6772230
E1578	1	6542414	6772230
A2009	1	6542570	6772426
E0498	1	6540363	6772426
A2191	1	6542623	6772938
A2632	1	6542570	6773055
A4999	1	6542623	6773055
A0139	1	6542623	6773057
A2966	1	6539938	6773057
B3082	1	6542623	6773057
B3679	1	6427885	6773057
E0755	1	6542623	6773057
E1704	1	6542623	6773057
E2803	1	6427885	6773057
E2941	1	6542623	6773057
A2255	1	6542570	6773136
A2412	1	6427365	6773136
A2578	1	6542623	6773136
A2770	1	6561950	6773136
A3430	1	6561950	6773136
A4342	1	6561950	6773136
A5329	1	6542414	6773136
E0143	1	6542623	6773136
E0588	1	6542414	6773136
E2083	1	6561950	6773136
A1002	1	6540363	6773179
A1034	1	6542623	6773179
B3479	1	6542414	6773179
E2253	1	6561950	6773179
A0533	1	6772230	6773248
A2039	1	6542414	6773248
A2725	1	6561950	6773248
B3554	1	6561950	6785736
A2152	1	6535114	6785959
A3584	1	6539532	6785959
B3695	1	6540092	6785959
E2934	1	6767461	6785959
A3672	1	6542414	6797706
E1999	1	6542623	6797706
E2954	1	6561950	6797706
A3599	1	6773136	6797786
E0605	1	6773248	6797786
A2148	1	6561950	6797931
A3988	1	6542623	6797931
B3550	1	6561950	6797931
A0089	1	6785953	6821758
A3102	1	6773179	6821758
A5447	1	6535044	6825575
A1871	1	6785750	6825991
A5953	1	6785736	6825991
E2047	1	6541917	6826058
A1652	1	6797931	6837059
E0014	1	6825575	6837059
E1794	1	6826058	6839222
A3581	1	6839661	6908031
B3377	1	6840473	6908031
E2665	1	6840473	6908031
B3105	1	6839938	6908051
E1478	1	6839661	6908051
A4361	1	6539532	6908180
E2616	1	6840473	6908180
A5010	1	6825991	6908558
E1967	1	6840473	6908791
A3325	1	6826058	6909023
A1612	1	6825991	6910190
A2125	1	6908807	6910445
A3018	1	6839661	6910445
A2191	1	6825991	6910448
E2176	1	6908144	6912475
A4141	1	6542414	6912889
E0245	1	6910334	6913150
A1916	1	6908180	6913153
E1853	1	6910948	6913153
E1847	1	6840374	6913209
E0556	1	6840473	6913292
A0786	1	6773248	6913550
E1809	1	6908051	6913595
E1532	1	6913590	6915726
A2207	1	6910016	7029251
A0084	1	6913223	7029270
A3277	1	6913398	7029270
A4476	1	6916211	7029270
A5282	1	6916211	7029270
A2827	1	6913550	7029323
A1115	1	6913153	7029492
A2108	1	6913550	7029492
A2329	1	6913398	7029492
A4281	1	6913153	7029492
A4660	1	6916211	7029492
E0831	1	6913550	7029492
E0958	1	6913550	7029492
A1273	1	6913595	7032978
B3083	1	6912475	7032978
A3190	1	6840473	7033259
B3329	1	6916263	7033259
E1760	1	6912475	7033259
E2802	1	6912475	7033259
E2010	1	6913153	7033264
A2477	1	6913398	7033292
A5392	1	6913223	7033292
E2304	1	6916211	7033292
A4531	1	6913550	7033688
A1849	1	6913150	7045022
A3601	1	6913153	7045022
A1747	1	6910334	7045051
A2637	1	6913150	7045051
A3409	1	6913150	7045051
A3595	1	6916211	7045051
A4578	1	6910334	7045051
A5315	1	6913550	7045051
E0113	1	6912475	7045051
A5043	1	6913398	7058746
A4831	1	6916211	7059063
A1206	1	6913216	7060389
A1265	1	6913209	7060389
A2061	1	6910426	7060389
A2661	1	6910016	7060389
A2837	1	6913550	7060389
A3032	1	6912730	7060389
A3548	1	6542623	7060389
A3599	1	6916263	7060389
A5876	1	7045022	7060389
E1537	1	7059063	7060389
A1435	1	6908843	7060415
B3246	1	6913180	7060415
A5304	1	7029492	7060490
E2306	1	6797931	7060490
A2729	1	6913398	7065049
A3083	1	7045022	7065049
E0468	1	7060389	7065049
E0691	1	7060389	7065049
E1975	1	7033292	7065049
A0867	1	6910016	7065061
E2070	1	7045051	7065061
A0713	1	6913426	7065094
A2006	1	7060389	7065094
A5801	1	6913153	7065094
E2868	1	7033259	7065094
E0321	1	7065049	7067580
A1072	1	7060389	7072264
B3257	1	7058746	7072337
A2142	1	7060389	7072421
A4839	1	7060389	7072421
A4965	1	7060389	7072421
B3018	1	7065049	7072422
E2534	1	6913437	7072710
A0101	1	7067580	7072760
E0809	1	7060389	7072760
E0189	1	7065049	7072772
E1907	1	7033264	7074584
E2427	1	7033264	7074584
E1764	1	7067580	7074588
A1358	1	7060389	7075380
A1063	1	7060389	7076875
E1199	1	7072337	7076875
A1584	1	7060389	7078230
A3890	1	6561950	7078230
B3557	1	7074588	7078230
E1118	1	7075973	7078230
A0219	1	7067397	7079047
A2280	1	6910190	7079072
A1024	1	7060389	7079540
A3036	1	7079540	7145136
E0481	1	7079540	7145136
A2297	1	7079540	7145545
A2426	1	7074641	7145545
A3487	1	7072772	7145545
A5810	1	7078788	7145545
A5813	1	7072772	7145545
B3704	1	7079540	7145548
A2624	1	7145545	7146931
A3128	1	7079196	7146931
A4039	1	7145545	7146931
A4262	1	7078230	7146931
A5819	1	7079540	7146931
B3193	1	7079540	7146931
E0717	1	7079047	7146931
E2327	1	7076006	7146931
A0503	1	7079047	7146934
A2938	1	7079196	7146934
A4889	1	7079047	7146934
E1078	1	7079047	7146934
A4525	1	7145545	7181171
A3316	1	7146931	7182876
A4114	1	7145545	7182876
A4425	1	7146931	7182876
A4977	1	7079196	7182876
E0356	1	7079540	7182945
E2998	1	7079540	7182945
E0634	1	7145545	7182985
A0993	1	7146931	7258704
A1059	1	7182876	7258704
B3515	1	7182945	7292892
E2766	1	7180968	7296573
E1350	1	7182876	7296698
E1085	1	7181171	7298153
A5954	1	7182985	7298186
A0349	1	7297916	7311457
A0874	1	7182985	7311457
E1866	1	7182876	7312194
E2816	1	7181042	7314098
A2827	1	7314073	7340778
A5954	1	7312194	7340940
A3466	1	7314073	7353702
A3663	1	7297916	7353702
A5735	1	7340940	7353702
E0504	1	7340940	7353702
E1232	1	7182945	7353702
A4959	1	7146931	7354350
A3848	1	7182990	7356953
E2623	1	7340754	7356953
A4106	1	7145545	7357654
E0295	1	7145545	7357654
A5424	1	7182876	7357811
