taxon	chr	start	end
14FL990734:250409917	1	4499720	4538161
14FL990229:250409325	1	4418924	4542200
13FL990708:250295003	1	4537908	4543461
13FL990361:250294609	1	4418924	4543527
13FL990868:250307090	1	4498086	4543527
13FL990975:250307211	1	4537908	4543527
13FL992394:250308271	1	4543527	4544315
14FL991173:250410420	1	4544561	4590307
14FL992697:250411983	1	4544315	4590821
13FL991590:250426703	1	4537908	4590856
14FL992916:250412205	1	4544561	4590856
13FL991454:250349586	1	4537908	4591242
14FL992584:250411854	1	4544315	4591242
13FL992949:250426806	1	4544299	4591355
14FL990121:250408054	1	4591528	4597857
14FL991474:250410784	1	4591242	4658380
13FL990163:250294375	1	4591390	4658385
13FL990244:250426659	1	4591390	4658385
13FL991646:250306269	1	4597857	4658385
13FL991665:250306286	1	4591390	4658385
13FL992187:250308031	1	4597857	4658385
14FL990626:250409792	1	4591242	4658385
14FL990317:250409437	1	4590821	4658477
13FL990927:250307177	1	4591355	4659167
13FL992539:250308439	1	4591242	4659167
13FL992822:250308923	1	4591355	4659167
14FL990534:250409683	1	4591551	4659167
14FL990978:250410186	1	4591242	4659167
14FL991176:250410423	1	4597872	4659167
14FL992603:250411899	1	4591355	4659167
13FL990953:250307197	1	4591551	4659229
13FL991731:250307518	1	4591242	4659229
13FL992361:250308211	1	4591242	4659229
13FL992692:250308738	1	4597872	4659229
13FL992816:250308917	1	4591242	4659229
14FL990948:250410158	1	4591242	4659229
14FL991074:250410299	1	4591551	4659229
14FL992567:250411843	1	4591242	4659229
14FL992734:250412045	1	4591242	4659229
14FL992856:250412158	1	4591242	4661287
14FL990452:250409615	1	4591242	4661290
14FL991395:250410677	1	4591242	4661290
14FL991450:250410760	1	4544561	4661321
14FL992509:250411798	1	4591242	4661340
14FL990318:250409438	1	4597857	4661362
14FL991571:250410894	1	4591355	4661362
13FL990386:250294631	1	4597857	4661579
14FL992032:250411328	1	4590856	4662316
13FL991306:250308532	1	4597872	4662347
14FL990983:250410190	1	4597872	4662347
14FL992194:250411481	1	4591242	4662348
14FL992904:250412193	1	4597857	4662427
13FL991479:250349609	1	4544561	4662546
13FL990888:250307141	1	4137848	4663280
13FL992892:250308973	1	4544299	4663280
14FL990184:250409281	1	4662515	4669042
14FL991096:250410321	1	4662515	4669042
13FL992899:250308981	1	4662546	4669044
14FL991152:250410401	1	4663280	4669044
14FL991353:250410635	1	4591242	4669044
13FL991168:250307453	1	4661290	4710804
13FL992643:250308694	1	4662811	4710804
14FL990050:250407997	1	4671035	4710804
14FL990173:250409272	1	4662546	4710820
14FL992274:250411563	1	4662546	4710820
14FL990380:250409519	1	4669042	4716155
14FL991020:250410250	1	4669042	4716292
14FL991982:250411284	1	4669042	4716292
14FL991682:250410964	1	4671035	4716298
14FL991965:250411268	1	4663280	4716306
13FL990059:250304386	1	4662811	4716453
14FL991081:250410306	1	4662515	4716453
14FL991306:250410564	1	4662811	4716453
13FL992278:250308103	1	4663280	4716534
13FL991451:250349583	1	4663280	4717299
14FL990566:250409743	1	4663280	4717299
14FL990965:250410174	1	4671035	4717818
13FL990364:250294611	1	4671035	4718026
13FL990921:250307173	1	4669042	4718026
13FL992038:250307837	1	4663150	4718026
13FL992870:250308958	1	4717542	4718026
14FL990420:250409555	1	4663280	4718026
14FL990509:250409666	1	4669042	4718026
14FL992263:250411556	1	4669044	4718026
13FL992301:250308153	1	4718026	4719540
13FL990656:250294925	1	4669044	4719594
14FL992793:250412092	1	4669044	4719594
14FL991147:250410396	1	4718026	4719606
13FL991164:250307449	1	4662546	4721335
13FL991873:250307658	1	4720409	4723850
13FL992053:250307849	1	4720341	4723850
14FL990532:250409681	1	4719540	4723850
14FL990731:250409914	1	4719606	4723850
14FL991718:250411015	1	4719594	4723850
14FL991282:250410542	1	4717818	4724150
14FL992797:250412095	1	4718167	4724150
13FL991720:250307511	1	4723999	4726051
14FL990387:250409526	1	4724150	4833233
14FL992772:250412075	1	4719606	4833233
14FL990543:250409690	1	4727463	4833252
14FL991313:250410570	1	4720456	4833252
14FL992152:250411450	1	4720336	4833252
13FL990536:250294798	1	4727463	4833292
13FL990804:250307032	1	4719570	4833292
13FL991296:250308522	1	4723999	4833292
13FL991314:250308539	1	4720456	4833292
13FL991487:250349618	1	4727463	4833292
13FL991795:250307558	1	4723999	4833292
13FL992082:250307900	1	4727463	4833292
14FL990149:250409250	1	4720456	4833292
14FL990589:250409765	1	4727463	4833292
14FL990697:250409884	1	4719606	4833292
14FL991562:250410887	1	4724150	4833292
14FL991897:250411186	1	4724150	4833292
14FL992333:250411602	1	4727463	4833292
14FL992382:250411672	1	4727463	4833292
14FL992773:250412076	1	4720456	4833292
13FL990731:250295024	1	4724150	4841306
13FL991702:250306322	1	4724150	4842217
14FL992644:250411939	1	4724150	4842217
13FL992823:250308924	1	4720456	4845511
13FL990562:250294852	1	4723850	4884501
13FL990614:250294889	1	4833292	4884501
13FL992247:250308078	1	4723850	4884501
14FL990154:250409254	1	4720456	4884501
14FL991530:250410833	1	4727463	4884501
14FL992024:250411320	1	4720456	4884501
14FL992890:250412184	1	4719606	4884501
13FL991196:250305858	1	4724150	4891098
13FL992470:250308343	1	4723850	4891098
13FL992796:250308870	1	4884501	4891098
14FL991385:250410667	1	4723999	4891098
13FL990857:250307080	1	4884501	4891197
13FL991923:250307704	1	4719570	4891197
13FL992582:250308478	1	4719570	4891197
14FL990440:250409574	1	4723850	4891197
14FL990512:250409669	1	4719570	4891197
13FL990603:250294881	1	4833292	4891198
13FL990793:250307022	1	4723999	4891198
13FL991072:250307334	1	4719606	4891198
13FL991765:250307544	1	4723999	4891198
13FL991818:250307579	1	4727463	4891198
13FL991951:250307763	1	4884501	4891198
13FL992630:250308680	1	4727463	4891198
14FL992764:250412070	1	4841306	4891198
13FL991917:250307698	1	4842217	4891496
13FL991443:250349576	1	4723850	4891513
13FL992682:250308728	1	4842148	4891513
14FL990935:250410145	1	4721335	4891663
13FL990085:250304406	1	4833292	4891716
14FL992889:250412183	1	4842208	4891875
13FL992336:250308186	1	4884501	4894603
13FL991995:250307803	1	4892057	4895292
13FL992084:250307902	1	4842217	4895292
13FL990137:250294351	1	4892208	4896942
13FL991593:250306189	1	4894603	4896971
13FL991650:250306273	1	4899534	4907459
14FL990789:250409995	1	4897217	4907459
14FL991294:250410552	1	4899713	4907459
14FL992017:250411313	1	4896942	4907459
14FL992564:250411840	1	4897198	4907459
14FL992815:250412108	1	4891862	4907459
13FL991055:250307318	1	4896971	4908782
14FL990440:250409574	1	4908782	4909212
13FL990639:250294907	1	4908782	4914509
13FL991108:250307397	1	4908782	4914509
13FL992245:250308076	1	4908914	4914509
14FL992746:250412057	1	4908705	4914509
14FL991406:250410687	1	4909451	4914681
14FL991898:250411187	1	4909504	4914681
13FL992113:250323802	1	4914637	4979618
13FL992830:250308930	1	4914509	4979618
14FL990547:250409694	1	4914509	4979618
14FL990914:250410130	1	4914681	4979618
14FL991108:250410332	1	4914509	4979618
14FL991676:250410959	1	4909453	4979618
14FL991774:250411054	1	4909453	4979618
13FL991303:250308529	1	4907459	4979729
14FL992132:250411438	1	4914865	4979729
14FL992438:250411715	1	4914865	4979729
13FL990750:250295042	1	4914681	4980361
13FL990160:250294373	1	4979266	5093299
14FL992160:250411455	1	4914681	5093299
13FL990895:250307147	1	4914681	5094935
13FL991527:250306131	1	4979618	5094935
13FL992770:250308844	1	4914736	5094935
14FL990182:250409279	1	4980361	5094935
14FL990277:250409403	1	4979729	5094935
14FL992575:250411849	1	4979618	5094935
14FL992755:250412062	1	4979729	5094935
14FL992814:250412107	1	4979787	5094935
14FL991932:250411212	1	4979729	5095501
13FL990579:250294865	1	4909506	5102598
13FL991772:250307546	1	4979729	5102601
13FL992050:250307847	1	4979729	5102601
14FL991111:250410334	1	4980361	5102601
13FL991574:250306172	1	4979729	5104328
13FL992082:250307900	1	4979618	5104328
13FL992085:250323777	1	4907459	5104328
13FL992611:250308663	1	4909448	5104328
13FL992944:250426802	1	4979729	5104328
14FL990733:250409916	1	4980361	5104328
14FL991106:250410330	1	4980361	5104328
14FL992416:250411698	1	4980361	5104328
13FL990984:250426673	1	4914637	5104373
14FL990936:250410146	1	4980361	5104373
14FL990967:250410176	1	4979618	5104373
13FL991096:250307386	1	4914637	5104468
13FL992042:250307841	1	4914681	5104468
13FL992500:250308403	1	4914637	5104468
13FL992731:250308805	1	4914637	5104468
14FL991264:250410524	1	4914681	5104489
14FL992180:250411469	1	4914681	5104489
13FL990822:250307048	1	4914637	5109968
13FL991275:250305931	1	4914509	5109968
13FL991372:250308589	1	4979266	5109968
13FL991930:250307711	1	4914681	5109968
14FL991254:250410515	1	4980361	5109968
14FL992117:250411426	1	4914637	5109968
14FL992399:250411686	1	4914681	5109968
14FL992961:250412232	1	4914637	5109968
13FL992859:250308951	1	4979787	5110015
13FL990178:250294386	1	5110251	5111966
13FL990266:250323670	1	5110251	5111966
13FL992948:250426805	1	4914865	5111966
14FL991015:250410215	1	4914865	5111966
14FL992714:250412030	1	5110114	5111968
14FL990738:250409921	1	5110010	5111986
14FL991728:250411021	1	5104328	5111986
13FL991122:250307409	1	5110251	5112515
13FL992413:250308291	1	5110267	5114693
14FL990884:250410072	1	5104373	5114693
14FL990122:250408055	1	5112308	5114702
14FL990156:250409256	1	5111966	5114763
14FL992336:250411604	1	5110251	5114763
13FL990878:250426670	1	5112308	5116290
13FL990374:250294619	1	5115755	5120209
14FL990013:250407971	1	5115707	5120209
13FL990223:250294421	1	5116872	5120462
13FL990246:250323650	1	5114865	5120462
13FL990898:250307151	1	5115746	5120462
13FL992308:250308160	1	5115707	5120462
13FL992763:250308837	1	5116290	5120462
13FL992929:250426788	1	5110251	5127669
13FL992169:250308014	1	5116290	5127959
14FL990290:250409414	1	5116872	5127990
13FL990835:250307060	1	5120708	5128124
13FL992525:250308425	1	5120708	5130714
14FL992537:250411822	1	5120527	5142074
13FL990173:250294383	1	5120708	5159629
13FL991023:250307287	1	5120527	5159629
13FL991290:250305945	1	5136458	5159629
13FL991377:250426678	1	5120708	5159629
13FL991686:250306306	1	5136458	5159629
13FL991718:250307509	1	5127442	5159629
13FL992025:250307827	1	5120708	5159629
13FL992106:250307922	1	5116237	5159629
13FL992132:250323821	1	5120708	5159629
13FL992386:250308233	1	5120708	5159629
14FL990066:250408009	1	5120708	5159629
14FL990149:250409250	1	5120816	5159629
14FL990343:250409490	1	5120708	5159629
14FL991045:250410272	1	5120708	5159629
14FL991079:250410304	1	5136547	5159629
14FL991147:250410396	1	5120527	5159629
14FL991906:250411193	1	5120527	5159629
14FL992051:250411344	1	5120527	5159629
14FL992316:250411590	1	5136458	5159629
14FL992426:250411705	1	5136458	5159629
14FL992652:250411946	1	5130714	5159629
14FL992733:250412044	1	5127959	5159629
14FL992850:250412154	1	5116237	5159629
13FL992147:250323837	1	5115812	5159659
14FL992025:250411321	1	5116290	5160105
13FL990547:250294838	1	5120731	5169527
13FL991064:250307327	1	5120708	5169527
13FL991140:250307426	1	5162158	5169527
13FL991218:250305879	1	5127669	5169527
13FL991632:250306257	1	5120708	5169527
13FL992242:250308073	1	5120708	5169527
13FL992310:250308162	1	5162158	5169527
14FL990401:250409538	1	5159629	5169527
14FL990972:250410180	1	5162158	5169527
14FL991037:250410264	1	5120708	5169527
14FL992611:250411906	1	5124463	5169527
14FL992373:250411662	1	5160105	5169546
14FL990456:250409621	1	5120816	5169669
14FL990893:250410081	1	5127990	5169669
14FL990867:250410056	1	5130714	5170035
14FL992321:250411594	1	5159629	5170035
13FL991258:250305918	1	5159629	5170059
13FL992336:250308186	1	5159629	5170059
13FL992424:250426720	1	5159629	5170059
14FL992013:250411309	1	5120708	5170509
13FL992271:250308097	1	5170460	5202797
13FL990460:250294730	1	5169527	5202846
13FL992011:250307817	1	5169669	5202846
13FL992201:250308044	1	5159629	5202846
13FL992365:250308215	1	5160105	5202846
13FL992518:250308418	1	5160105	5202846
14FL990464:250409628	1	5169999	5202846
14FL990468:250409632	1	5160105	5202846
14FL990963:250410172	1	5159629	5202846
13FL990610:250294887	1	5170035	5204630
13FL991037:250307302	1	5159629	5204630
14FL992709:250412025	1	5170035	5204630
13FL990184:250294391	1	5120723	5204737
13FL992670:250308717	1	5170509	5204737
14FL991836:250411103	1	5170034	5204752
14FL991315:250410572	1	5170460	5205206
14FL992053:250411346	1	5170034	5205206
13FL990051:250304380	1	5169527	5205336
13FL992619:250308670	1	5170035	5205336
13FL992664:250308713	1	5170460	5205336
13FL990745:250295038	1	5169527	5205849
14FL991553:250410849	1	5169669	5205849
14FL991354:250410636	1	5205206	5307834
14FL991584:250410905	1	5204752	5307834
14FL991650:250410940	1	5205336	5307834
14FL992006:250411303	1	5205336	5307834
13FL991890:250307673	1	5205373	5307842
13FL992166:250323854	1	5207477	5307856
14FL990654:250409817	1	5170460	5307856
14FL991968:250411270	1	5206374	5307941
14FL991409:250410690	1	5205373	5329519
14FL991999:250411299	1	5170034	5329519
13FL990333:250294582	1	5205336	5329651
13FL990737:250295030	1	5207701	5329651
14FL990718:250409902	1	5205336	5329651
14FL991243:250410506	1	5170035	5329651
14FL992084:250411402	1	5207477	5329651
14FL992364:250411654	1	5207713	5329651
14FL992874:250412171	1	5207701	5329651
13FL990005:250304335	1	5205849	5329686
13FL990385:250294629	1	5206388	5329686
13FL991083:250307344	1	5205373	5329686
14FL990887:250410075	1	5205206	5329686
14FL991359:250410640	1	5205373	5329686
14FL991438:250410717	1	5205206	5329686
14FL992679:250411968	1	5205206	5329686
14FL991984:250411286	1	5207701	5329731
13FL990703:250294998	1	5205849	5414479
13FL991663:250306284	1	5307834	5414479
13FL991518:250306121	1	5329731	5417952
13FL992730:250308804	1	5329731	5417952
13FL991502:250349633	1	5207701	5417961
14FL990027:250407981	1	5207701	5417961
14FL991901:250411189	1	5307834	5417961
13FL991626:250306251	1	5329651	5417962
13FL992777:250308851	1	5329651	5417962
13FL992972:250426828	1	5329686	5417962
14FL991065:250410291	1	5329519	5417962
14FL992745:250412056	1	5207701	5417962
13FL990470:250294739	1	5204752	5423000
14FL990937:250410147	1	5205849	5423000
14FL991330:250410584	1	5207701	5423000
14FL992131:250411437	1	5170035	5423000
13FL991714:250307507	1	5329686	5423031
14FL992092:250411411	1	5307834	5423031
13FL990001:250304331	1	5169527	5423072
13FL990013:250304344	1	5204686	5423072
13FL990484:250294752	1	5205320	5423072
13FL991202:250305863	1	5329651	5423072
14FL990089:250408030	1	5169546	5423072
14FL992463:250411733	1	5169527	5423072
14FL992918:250412207	1	5329686	5423072
13FL991931:250307712	1	5170035	5423466
13FL992119:250307934	1	5329686	5423466
13FL992769:250308843	1	5170035	5423466
14FL990272:250409398	1	5205320	5423466
14FL991255:250410516	1	5169527	5423466
14FL992859:250412161	1	5170035	5423466
13FL991557:250306156	1	5428498	5431440
13FL991633:250306258	1	5169546	5431469
13FL992510:250308412	1	5329651	5431469
13FL992804:250308908	1	5204752	5431469
13FL990843:250307066	1	5207701	5431501
14FL990447:250409580	1	5205336	5431552
13FL990786:250307015	1	5329686	5431776
13FL991190:250307472	1	5205336	5431776
13FL992807:250308910	1	5423031	5431776
14FL991441:250410720	1	5329731	5431776
13FL990102:250304419	1	5207701	5433960
13FL991823:250307584	1	5329651	5433960
13FL992618:250308669	1	5417961	5433960
13FL992069:250323765	1	5207477	5434140
14FL992003:250411301	1	5207477	5434140
14FL992858:250412160	1	5329686	5434140
13FL992346:250308196	1	5207713	5472263
13FL992414:250308292	1	5434173	5472263
14FL990071:250408013	1	5434294	5472263
14FL991921:250411202	1	5435708	5472263
14FL992384:250411674	1	5434294	5472263
13FL990222:250294420	1	5435653	5516261
13FL991216:250305877	1	5434294	5516262
14FL990270:250409397	1	5472263	5516262
14FL990552:250409698	1	5435653	5516262
14FL990647:250409810	1	5434294	5516262
14FL992316:250411590	1	5435653	5516262
14FL992773:250412076	1	5435746	5516262
13FL990692:250294987	1	5434294	5518731
13FL990932:250307180	1	5434316	5518731
13FL991811:250307573	1	5472263	5518731
14FL990299:250409423	1	5434266	5518731
13FL990284:250323686	1	5434319	5519152
13FL990444:250294717	1	5435639	5519152
13FL990892:250307145	1	5435639	5519152
13FL991122:250307409	1	5435639	5519152
13FL992726:250308801	1	5472263	5519152
13FL992976:250426832	1	5472263	5519152
14FL990250:250409378	1	5434294	5519152
14FL990451:250409614	1	5435746	5519152
14FL990888:250410076	1	5423072	5519152
14FL991148:250410397	1	5472263	5519152
14FL991876:250411170	1	5435708	5519152
13FL991421:250349557	1	5472263	5519218
14FL992644:250411939	1	5472263	5525936
13FL991430:250349565	1	5525936	5589375
13FL991117:250307405	1	5519218	5590004
13FL991638:250306264	1	5519218	5590004
14FL992454:250411726	1	5525936	5590004
13FL991042:250307307	1	5525936	5590223
13FL991538:250306140	1	5472263	5590223
13FL991657:250306279	1	5472263	5590223
13FL992023:250307825	1	5519218	5590223
13FL992146:250307962	1	5472263	5590223
13FL992189:250308033	1	5525936	5590223
13FL992492:250308395	1	5525936	5590223
13FL992820:250308921	1	5472263	5590223
13FL992908:250308990	1	5525936	5590223
14FL990002:250407964	1	5519218	5590223
14FL990473:250409636	1	5519218	5590223
14FL990815:250410016	1	5435746	5590223
14FL990883:250410071	1	5525936	5590223
14FL991460:250410772	1	5525936	5590223
14FL992170:250411462	1	5519218	5590223
14FL992576:250411850	1	5519218	5590223
13FL991239:250305898	1	5525936	5590263
13FL991360:250308577	1	5518731	5590263
13FL992543:250308442	1	5519218	5590263
14FL990320:250409440	1	5519218	5590263
14FL991690:250410971	1	5434294	5590263
14FL991915:250411199	1	5516262	5590263
14FL992029:250411325	1	5434294	5590263
14FL992698:250411984	1	5434294	5590263
13FL991066:250307329	1	5518731	5590382
14FL992675:250411964	1	5518731	5590382
13FL990139:250294354	1	5590263	5604675
13FL990950:250307194	1	5590531	5604675
13FL991015:250307279	1	5590531	5604675
13FL991667:250306288	1	5519218	5604675
13FL992050:250307847	1	5590263	5604675
13FL992065:250323762	1	5590223	5604675
13FL992147:250323837	1	5435653	5604675
13FL992474:250308347	1	5590223	5604675
